time,open,high,low,close
1744035780,427.17,427.58,422.51,423.73
1744035840,423.69,424.37,420.64,421.41
1744035900,421.38,424.96,421.11,423.71
1744035960,423.7,426.9,423.14,425.77
1744036020,425.64,425.64,422.79,423.26
1744036080,423.32,423.73,419.72,419.77
1744036140,419.77,420.42,418.54,419.05
1744036200,419.15,420.48,417.76,419.53
1744036260,419.43,422.84,419.4,422.49
1744036320,422.56,424.58,421.82,424.32
1744036380,424.27,426.96,422.65,424.44
1744036440,424.54,424.92,419.5,419.63
1744036500,419.69,420.8,417.82,417.94
1744036560,417.92,419.06,416.06,417.63
1744036620,417.48,418.19,415.74,415.78
1744036680,415.76,417.03,414.47,414.67
1744036740,414.82,415.71,414.57,414.78
1744036800,414.79,416.95,414.33,415.99
1744036860,416.1,416.67,414.3,415.7
1744036920,415.55,418.38,415.22,417.97
1744036980,417.93,419.44,417.08,419.23
1744037040,419.15,421.49,418.52,421.05
1744037100,420.97,422.27,419.78,422.26
1744037160,422.31,422.33,419.785,420.24
1744037220,420.12,420.35,417.55,419.205
1744037280,419.23,420.89,418.71,420.48
1744037340,420.43,421.44,420.34,421.1
1744037400,421.1,424.96,420.72,424.73
1744037460,424.88,424.96,422.62,424.67
1744037520,424.67,424.91,423.28,423.59
1744037580,423.56,426.1,423.36,425.6
1744037640,425.54,428.87,425.47,428.21
1744037700,428.17,428.41,426.55,427.33
1744037760,427.43,427.69,424.71,425.38
1744037820,425.48,426.56,425.14,425.73
1744037880,425.73,426.53,425.28,425.83
1744037940,425.75,427.52,425.36,426.17
1744038000,426.18,426.75,424.76,426.39
1744038060,426.39,428.26,426.31,427.82
1744038120,428.13,429.47,427.55,429.21
1744038180,429.22,429.59,428.3,429.36
1744038240,429.33,429.34,427.47,427.86
1744038300,427.82,427.89,425.37,425.49
1744038360,425.4,426.52,424.43,424.45
1744038420,424.44,424.89,423.83,424.09
1744038480,424.05,424.05,422.75,423.31
1744038540,423.4,423.82,422.05,422.42
1744038600,422.38,424.02,421.59,423.62
1744038660,423.6,424.13,423.04,423.81
1744038720,423.79,424.04,422.71,423.29
1744038780,423.27,425,423.11,424.35
1744038840,424.41,424.98,416.02,416.73
1744038900,416.74,418.19,414.06,416.85
1744038960,416.9,418.74,414.89,418.21
1744039020,418.32,419.95,416.73,417.87
1744039080,417.91,418.58,415.91,418.19
1744039140,418.18,419.43,417.68,418.73
1744039200,418.61,420.72,418.3,420.65
1744039260,420.66,421.07,417.11,417.73
1744039320,417.8,418.53,416.55,417.45
1744039380,417.53,417.87,416.13,416.41
1744039440,416.52,416.64,415.11,415.47
1744039500,415.51,416.85,415.32,416.31
1744039560,416.32,416.76,414.82,414.91
1744039620,414.87,416.24,414.72,415.61
1744039680,415.77,416.96,415.43,415.72
1744039740,415.7,416.46,414.8,415.08
1744039800,415.42,417.6,415.19,417.28
1744039860,417.24,417.9,416.41,417.56
1744039920,417.57,417.95,416.86,417.37
1744039980,417.36,418.55,417.1,417.15
1744040040,417.12,418.25,416.89,417.55
1744040100,417.66,419.39,417.45,418.68
1744040160,418.68,420.26,418.26,419.69
1744040220,419.65,420.1,418.62,419.97
1744040280,419.94,421.47,419.49,420.62
1744040340,420.67,420.69,419.08,419.17
1744040400,419.17,421.44,418.9,421.17
1744040460,421.25,423,421.25,422.74
1744040520,422.71,423.47,421.7,421.7
1744040580,421.75,423.09,421.57,422.67
1744040640,422.71,424,421.85,423.34
1744040700,423.31,423.51,421.68,421.78
1744040760,421.63,422.21,420.67,420.71
1744040820,420.79,421.78,420.79,421.56
1744040880,421.64,422.29,421.24,422.07
1744040940,422.01,423.35,421.92,422.27
1744041000,422.21,423.84,422.21,422.68
1744041060,422.62,422.77,421.05,421.1
1744041120,421.09,421.87,420.82,421.62
1744041180,421.58,421.64,420.03,420.16
1744041240,420.15,420.51,419.88,420.06
1744041300,420.21,421.28,420.04,420.1
1744041360,420.29,421.68,420,421.49
1744041420,421.57,421.86,420.68,420.78
1744041480,420.87,421.12,419.76,420.59
1744041540,420.64,420.66,419.77,419.79
1744041600,419.74,419.84,418.31,419.57
1744041660,419.63,419.84,418.57,418.62
1744041720,418.65,419.81,418.45,419.29
1744041780,419.32,419.51,418.17,418.48
1744041840,418.47,419.31,418.37,419.03
1744041900,419.05,419.05,418,418.1
1744041960,418.07,418.43,417.29,417.42
1744042020,417.39,418.11,417.2,417.62
1744042080,417.58,417.87,416.35,416.92
1744042140,416.92,417.14,416.43,416.63
1744042200,416.63,416.91,415.72,415.98
1744042260,415.98,417.98,415.87,417.7
1744042320,417.71,418.19,416.95,416.99
1744042380,417.03,418.67,417.03,418.13
1744042440,418.05,418.05,417.12,417.62
1744042500,417.54,418.38,417.43,417.59
1744042560,417.56,418.3,417.27,417.35
1744042620,417.4,418.2,416.85,417.31
1744042680,417.34,417.39,415.97,416.77
1744042740,416.83,418,416.76,417.94
1744042800,417.94,418.05,417,417.64
1744042860,417.61,418.1,416.26,416.41
1744042920,416.52,417.12,415.99,416.78
1744042980,416.76,417.79,416.52,417.7
1744043040,417.73,419.05,417.2,418.42
1744043100,418.51,419.59,418.45,419.31
1744043160,419.41,421.09,418.71,420.72
1744043220,420.66,420.8,419.05,419.21
1744043280,419.19,419.93,418.91,419.84
1744043340,419.86,420.34,419.33,420.1
1744043400,420.09,420.87,419.63,420.55
1744043460,420.49,421.55,420.22,421.44
1744043520,421.48,421.67,420.84,421.46
1744043580,421.39,422.35,420.86,421.15
1744043640,421.36,421.65,420.82,421.57
1744043700,421.53,421.62,420.12,420.87
1744043760,420.84,421,419.86,420.78
1744043820,420.71,420.93,420.2,420.57
1744043880,420.77,421.09,420.27,420.99
1744043940,421.03,421.26,419.98,420.08
1744044000,420,421.03,419.47,420.21
1744044060,420.24,420.35,419.35,419.59
1744044120,419.44,419.58,418.42,419.01
1744044180,419.01,419.12,418.29,418.31
1744044240,418.21,418.87,417.84,418.66
1744044300,418.6,418.6,417.42,417.58
1744044360,417.65,417.87,417.08,417.12
1744044420,417.12,417.87,417.02,417.71
1744044480,417.51,417.82,416.6,417.68
1744044540,417.75,417.93,416.91,417.58
1744044600,417.72,417.98,416.77,417.32
1744044660,417.3,418.68,417.3,417.57
1744044720,417.61,418.26,417.26,418.05
1744044780,418.08,418.13,417.25,417.6
1744044840,417.61,418.36,417.3,418.28
1744044900,418.3,418.51,417.36,417.42
1744044960,417.41,417.515,416.19,416.6
1744045020,416.55,417.33,416.38,416.68
1744045080,416.68,416.72,415.59,416.48
1744045140,416.64,416.94,416.16,416.53
1744045200,416.46,423.65,416.45,421.53
1744045260,421.72,422.13,420.53,421.47
1744045320,421.31,421.39,418.43,418.53
1744045380,418.52,419.64,417.89,418.125
1744045440,418.36,418.36,417.13,417.55
1744045500,417.58,418.85,417.47,418.85
1744045560,418.8,418.89,417.11,417.55
1744045620,417.43,417.81,416.47,417.73
1744045680,417.69,418.18,417,417.96
1744045740,418.11,418.61,417.49,418.27
1744045800,418.26,418.63,417.07,418.53
1744045860,418.5,418.59,417.57,417.82
1744045920,417.93,419.69,417.61,419.67
1744045980,419.71,420.45,419.13,420.13
1744046040,420.12,422.15,419.96,422
1744046100,422,422.5,421.02,422.38
1744046160,422.41,423.58,422.36,422.74
1744046220,422.72,422.89,421.58,422.41
1744046280,422.51,423,422,422.56
1744046340,422.63,423.97,422.59,423.12
1744046400,423.12,423.77,422.74,423.08
1744046460,423.15,423.63,422.41,422.92
1744046520,422.95,423.48,422.35,423.3
1744046580,423.36,423.92,422.96,423.67
1744046640,423.68,424.39,422.99,423.31
1744046700,423.31,423.87,422.81,423.47
1744046760,423.38,424.24,423.26,423.6
1744046820,423.78,424.1,422.86,423.25
1744046880,423.13,424.1,422.97,424
1744046940,423.75,426,423.58,425.74
1744047000,425.7,426.01,424.44,424.68
1744047060,424.67,424.96,422.75,423.1
1744047120,423.17,424.03,422.76,424.03
1744047180,424,424.02,423,423.94
1744047240,423.99,424.77,423.89,424.42
1744047300,424.5,425.07,423.59,424.35
1744047360,424.49,426.23,424.49,425.6
1744047420,425.5,426.17,424.5,424.98
1744047480,425.06,425.9,424.81,425.87
1744047540,425.95,426.515,425.43,426.48
1744047600,426.5,426.73,425,425.169
1744047660,425.14,426.3,424.87,426.285
1744047720,426.32,427.05,425.86,426.92
1744047780,427,427.19,426.5,427.16
1744047840,427.08,427.4,426.79,427.19
1744047900,427.18,428.52,426.41,426.81
1744047960,426.81,429.05,424.96,428.92
1744048020,428.78,429.11,427.63,427.95
1744048080,427.99,428.37,427.54,427.92
1744048140,428.12,428.15,426.61,427.47
1744048200,427.56,428.68,427.14,428.46
1744048260,428.36,428.49,427.33,427.54
1744048320,427.68,427.81,426.5,426.81
1744048380,426.75,428.18,426.59,428.14
1744048440,428.28,428.75,427.69,428.14
1744048500,428.07,428.17,427.16,427.39
1744048560,427.31,427.81,426.96,427.79
1744048620,427.78,428.32,427.4,428.26
1744048680,428.2,429.45,428.2,429.13
1744048740,429.09,429.49,429,429.175
1744048800,429.24,429.88,428.96,429.08
1744048860,429.25,429.25,427.73,427.73
1744048920,427.7,428.61,427.59,428.259
1744048980,428.21,428.95,427.66,428.9
1744049040,428.99,429.29,428.26,428.32
1744049100,428.28,428.39,427.19,427.23
1744049160,427.18,427.18,425.85,426.75
1744049220,426.64,427.78,426.57,427.72
1744049280,427.76,428.02,427,427.15
1744049340,427.17,427.74,426.91,427.24
1744049400,427.22,428.77,427.22,427.56
1744049460,427.62,427.75,426.35,426.75
1744049520,426.72,426.88,425.17,425.96
1744049580,425.98,427.11,425.98,426.76
1744049640,426.73,426.99,426.09,426.22
1744049700,426.12,427.6,425.96,427.4
1744049760,427.69,428.84,426.79,426.84
1744049820,427.06,428.38,427.06,427.89
1744049880,427.95,430.17,427.82,429.58
1744049940,429.53,429.79,428.85,429.43
1744050000,429.48,429.73,428.53,428.53
1744050060,428.68,429.42,428.19,428.99
1744050120,428.94,430.15,428.88,429.44
1744050180,429.36,429.4,428.05,428.5
1744050240,428.56,429.69,427.8,428.97
1744050300,429.05,429.12,427.12,427.22
1744050360,427.25,427.25,426.16,426.34
1744050420,426.51,426.68,425.62,426.11
1744050480,426.06,426.06,425.08,425.61
1744050540,425.64,425.71,424.495,424.89
1744050600,424.9,425.88,424.81,425.25
1744050660,425.34,426.16,424.9,426.14
1744050720,426.19,426.31,424.8,424.92
1744050780,425.04,425.95,424.75,425.39
1744050840,425.74,426.24,425.69,426.21
1744050900,426.12,427.36,425.57,427.14
1744050960,427.17,427.56,426.6,427.31
1744051020,427.27,427.99,426.58,427.28
1744051080,427.31,428.1,426.85,427.83
1744051140,427.68,427.79,427.26,427.6
1744051200,427.63,428.16,426.66,428.16
1744051260,428.34,428.59,427.7,427.92
1744051320,427.75,427.75,426.44,426.86
1744051380,426.72,427.36,426.53,427.01
1744051440,427.03,427.67,426.5,426.68
1744051500,426.72,426.72,425.35,426.07
1744051560,426.06,427.36,425.98,427.18
1744051620,427.26,427.84,426.5,426.52
1744051680,426.49,426.64,425.46,426.33
1744051740,426.26,426.71,425.93,426.04
1744051800,425.95,426.28,425.41,425.77
1744051860,425.65,425.67,424.26,424.96
1744051920,424.86,425.36,424.6,425.08
1744051980,425.12,425.32,424.28,424.71
1744052040,424.67,424.77,423.59,423.77
1744052100,423.78,424.25,423,423.27
1744052160,423.16,423.42,422.3,422.62
1744052220,422.61,423.69,422.61,423.6
1744052280,423.65,423.8,422.8,422.99
1744052340,422.81,423.74,422.65,423
1744052400,423.17,426.03,423,424.88
1744052460,424.8,425.43,424.22,424.7
1744052520,424.66,424.66,423.45,423.69
1744052580,423.41,424.08,423.25,423.48
1744052640,423.46,423.99,423.13,423.61
1744052700,423.65,424.2,423.17,423.56
1744052760,423.51,423.84,422.16,422.53
1744052820,422.39,423.46,422.16,423.08
1744052880,423.11,423.15,422.28,422.35
1744052940,422.47,422.72,421.65,421.87
1744053000,421.55,422.18,421,421.63
1744053060,421.57,421.94,421.18,421.2
1744053120,421.24,422.13,420.97,421.97
1744053180,422.035,422.2,421.6,422.02
1744053240,421.77,421.78,421.28,421.54
1744053300,421.53,421.73,420.64,420.8
1744053360,420.81,421.85,420.15,421.75
1744053420,421.79,422.96,421.79,422.6
1744053480,422.36,424.19,422.22,424.06
1744053540,424.19,424.19,422.98,423.55
1744053600,423.44,424.21,422.7,422.85
1744053660,422.62,422.9,422.13,422.82
1744053720,422.99,423.79,422.98,423.02
1744053780,422.96,423.21,422.43,422.93
1744053840,422.8,423.01,421.58,422.09
1744053900,422.17,422.85,421.68,421.73
1744053960,421.72,422.5,421,421.43
1744054020,421.35,421.36,420.5,421.12
1744054080,421.22,421.82,420.75,421.29
1744054140,421.65,421.85,420.71,420.77
1744054200,420.87,422.51,420.87,422.27
1744054260,422.33,423.11,422.23,422.27
1744054320,422.35,424.35,422.35,424.09
1744054380,424.13,425.14,424.02,425.02
1744054440,425.12,425.84,424.52,424.54
1744054500,424.63,425.33,424.05,424.98
1744054560,424.93,425.09,424.27,424.95
1744054620,424.98,426.07,424.77,425.71
1744054680,425.73,426.24,425.06,425.63
1744054740,425.57,425.72,424.26,424.4
1744054800,424.38,424.75,423.15,423.35
1744054860,423.31,423.44,422.4,422.8
1744054920,422.91,423.74,422.62,422.72
1744054980,422.89,422.89,421.93,422
1744055040,421.92,422.11,421.23,421.5
1744055100,421.45,422.5,421.32,421.94
1744055160,421.95,422.11,421.4,422.01
1744055220,421.97,422.89,421.71,421.72
1744055280,421.79,422.49,421.37,422.38
1744055340,422.42,422.86,421.99,422.41
1744055400,422.21,422.28,420.61,420.92
1744055460,420.86,422.23,420.73,421.96
1744055520,421.89,422.49,421.59,422
1744055580,421.9,422.25,421.11,421.14
1744055640,421.08,422.99,421,422.74
1744055700,422.86,424.63,422.75,423.76
1744055760,423.79,424.04,423.23,423.3
1744055820,423.33,423.59,422.77,423.34
1744055880,423.32,424.05,423.32,423.82
1744055940,423.85,424.4,423.36,423.89
1744119000,438.1,439.02,438.1,438.59
1744119060,438.57,438.63,437.23,437.32
1744119120,437.32,438.34,437.28,437.58
1744119180,437.58,439.46,437.56,438.49
1744119240,438.53,439.41,437.96,438.65
1744119300,438.6,439.26,437.51,437.6
1744119360,437.62,438.05,436.83,436.98
1744119420,437.18,437.37,436.09,436.47
1744119480,436.43,437.3,436.3,436.5
1744119540,436.5,437.47,436.5,437.01
1744119600,437.11,437.8,436.38,436.74
1744119660,436.8,437.12,436.42,436.91
1744119720,436.89,438,436.84,437.8
1744119780,437.93,438.52,437.41,438.17
1744119840,438.23,438.41,437.3,437.92
1744119900,437.84,439,437.79,438.84
1744119960,438.95,439.76,438.7,439.51
1744120020,439.49,439.61,438.67,439.09
1744120080,439.15,439.46,437.5,437.5
1744120140,437.5,438.39,437.09,437.1
1744120200,437.29,437.78,436.85,437
1744120260,437.08,438.81,436.9,438.34
1744120320,438.6,439.4,438.6,439.34
1744120380,439.42,440.07,438.98,439.6
1744120440,439.56,439.84,439.18,439.77
1744120500,439.7,439.93,439.16,439.7
1744120560,439.73,439.99,439.2,439.69
1744120620,439.65,440.22,439.07,440.12
1744120680,440.1,440.91,440.03,440.89
1744120740,440.9,440.96,440.52,440.56
1744120800,440.53,441.48,439.93,440.92
1744120860,440.99,441.23,440.39,440.6
1744120920,440.59,441.49,440.41,441.46
1744120980,441.44,441.82,441.08,441.82
1744121040,441.84,441.87,441.29,441.3
1744121100,441.35,442.36,441.19,442.14
1744121160,442.31,442.31,441.2,441.2
1744121220,441.26,441.32,440.52,440.97
1744121280,440.99,441.58,440.92,441.41
1744121340,441.49,442.45,441.17,442.32
1744121400,442.34,442.5,441.21,441.29
1744121460,441.17,441.79,440.8,441.03
1744121520,441.02,441.65,440.59,441.47
1744121580,441.48,441.85,441.18,441.61
1744121640,441.66,441.92,441.35,441.65
1744121700,441.72,442.12,441.51,442.1
1744121760,442.06,442.44,441.67,441.84
1744121820,441.74,442.81,441.71,442.73
1744121880,442.57,442.95,441.92,442.27
1744121940,442.27,442.67,442.05,442.22
1744122000,442.26,442.4,441.81,442.13
1744122060,442.12,442.77,442.09,442.68
1744122120,442.72,443.05,441.97,442.01
1744122180,442.09,442.87,441.89,442.13
1744122240,442.11,442.11,441.45,441.57
1744122300,441.61,442.18,441.26,441.68
1744122360,441.76,442.13,441.33,442.08
1744122420,442.21,442.7,442.13,442.7
1744122480,442.72,443.13,441.69,442.63
1744122540,442.62,442.74,441.29,441.38
1744122600,441.42,441.82,440.63,441
1744122660,440.99,441.18,440.59,440.88
1744122720,440.93,441.55,440.87,441.44
1744122780,441.46,441.97,440.98,441.41
1744122840,441.45,442.29,441.41,442.05
1744122900,442.05,442.34,441.6,441.76
1744122960,441.73,442.16,441.5,441.59
1744123020,441.68,442.02,441.37,441.56
1744123080,441.54,442,441.05,442
1744123140,442,442.52,442,442.1
1744123200,442.16,442.37,441.58,441.9
1744123260,441.76,441.76,441.18,441.52
1744123320,441.4,441.61,441.11,441.17
1744123380,441.15,441.15,440.27,440.49
1744123440,440.43,440.75,440.06,440.16
1744123500,440.1,441.12,439.86,440.52
1744123560,440.44,440.89,440.12,440.5
1744123620,440.47,440.6,440.18,440.24
1744123680,440.26,440.29,439.58,439.901
1744123740,439.91,440.24,439.26,439.61
1744123800,439.6,439.96,439.23,439.91
1744123860,439.84,439.96,439.43,439.61
1744123920,439.53,439.69,439.15,439.66
1744123980,439.72,439.76,439.06,439.09
1744124040,439.03,439.44,438.69,438.82
1744124100,438.9,438.94,438.47,438.8
1744124160,438.74,438.8,438.2,438.44
1744124220,438.44,438.44,437.63,438.05
1744124280,438.02,438.14,437.531,437.86
1744124340,437.83,437.88,437.4,437.4
1744124400,437.43,438.13,437.2,437.76
1744124460,437.77,438.41,437.73,438.35
1744124520,438.38,438.91,438.11,438.42
1744124580,438.47,438.59,438,438.59
1744124640,438.59,438.8,438.37,438.53
1744124700,438.35,438.35,438.05,438.3
1744124760,438.2,438.44,437.41,437.55
1744124820,437.47,437.94,437.16,437.69
1744124880,437.73,437.84,436.49,436.89
1744124940,436.86,437.3,436.44,437.25
1744125000,437.26,437.4,436.55,436.99
1744125060,436.8,436.85,436.57,436.7
1744125120,436.75,436.75,435.74,435.95
1744125180,435.95,436.06,435.28,435.42
1744125240,435.55,435.92,435.4,435.78
1744125300,435.76,436.1,435.27,435.28
1744125360,435.26,435.3,434.78,435.12
1744125420,435.11,435.36,434.57,434.74
1744125480,434.75,434.97,434.46,434.7
1744125540,434.77,435.88,434.72,435.88
1744125600,435.93,436.83,435.74,436.43
1744125660,436.45,436.88,436.29,436.6
1744125720,436.63,436.9,436,436
1744125780,436.1,436.24,434.85,435.19
1744125840,435.23,435.34,434.34,434.805
1744125900,434.69,435.04,434.23,434.97
1744125960,434.91,435.27,434.379,435.14
1744126020,435.28,435.65,434.63,434.92
1744126080,434.92,435.03,434.45,434.58
1744126140,434.59,434.84,434.04,434.18
1744126200,434.21,435,433.96,434.89
1744126260,434.96,435.35,434.36,435.24
1744126320,435.3,435.52,435,435.43
1744126380,435.34,435.7,435.15,435.39
1744126440,435.4,435.5,434.94,435.19
1744126500,435.12,435.75,434.96,435.69
1744126560,435.67,435.77,435.36,435.55
1744126620,435.58,436.42,435.5,435.82
1744126680,435.82,437.14,435.79,436.75
1744126740,436.77,437.04,436.44,436.78
1744126800,436.81,437.45,436.47,437.45
1744126860,437.47,437.81,436.92,436.95
1744126920,436.99,437.195,436.72,436.87
1744126980,436.875,437.29,436.79,437.13
1744127040,437.16,437.19,436.43,436.76
1744127100,436.74,437.39,436.68,437.06
1744127160,437.02,437.03,436.3,436.49
1744127220,436.37,437.06,436.18,436.68
1744127280,436.55,436.55,435.94,436.05
1744127340,435.93,435.93,434.68,434.97
1744127400,434.92,435.3,434.48,434.48
1744127460,434.55,434.76,434.14,434.67
1744127520,434.66,434.66,433.43,433.74
1744127580,433.68,433.93,433.39,433.66
1744127640,433.68,434.7,433.49,434.62
1744127700,434.625,434.83,434.25,434.45
1744127760,434.48,435.61,434.48,435.49
1744127820,435.62,435.72,435.28,435.72
1744127880,435.75,436.08,435.33,436
1744127940,435.95,435.95,435.56,435.7
1744128000,435.77,435.77,434.74,434.81
1744128060,434.73,435.48,434.7,435.08
1744128120,435.21,435.39,434.72,435.14
1744128180,435.08,435.75,435.07,435.31
1744128240,435.24,435.49,435.025,435.45
1744128300,435.5,436.28,435.12,435.579
1744128360,435.66,435.66,434.85,434.909
1744128420,434.81,435.09,434.54,434.99
1744128480,434.78,435.13,434.55,435.03
1744128540,434.97,435.28,434.67,434.83
1744128600,434.82,435.73,434.82,435.03
1744128660,435.24,435.92,435.05,435.88
1744128720,435.83,436.08,435.64,435.8
1744128780,435.77,436.15,435.53,435.93
1744128840,435.91,436.17,434.54,434.54
1744128900,434.51,434.76,434.1,434.25
1744128960,434.24,434.34,433.62,433.7
1744129020,433.65,433.7,432.3,432.44
1744129080,432.42,433.02,432.27,432.3
1744129140,432.32,432.6,432.08,432.4
1744129200,432.35,432.62,431.85,431.88
1744129260,431.88,432.51,431.79,432.16
1744129320,432,432.085,431.1,431.22
1744129380,431.09,431.37,430.91,431.09
1744129440,431.08,431.33,430.82,431.15
1744129500,431.23,431.29,430.7,431.05
1744129560,431.06,431.44,430.74,431.22
1744129620,431.19,432.26,431.19,432
1744129680,432,432.35,431.87,432.31
1744129740,432.28,432.68,432.2,432.58
1744129800,432.57,433.21,432.56,432.82
1744129860,432.89,432.89,430.05,430.96
1744129920,430.88,431.17,430.2,431.09
1744129980,431,431.34,430.41,431.16
1744130040,431.32,431.32,430.45,430.45
1744130100,430.37,431.19,430.04,430.09
1744130160,430.01,430.69,429.53,429.59
1744130220,429.5,430.06,428.8,428.97
1744130280,428.97,429.02,428.16,428.43
1744130340,428.4,428.4,427.56,428.01
1744130400,428.01,428.77,427.22,427.26
1744130460,427.22,428.05,427.08,427.99
1744130520,427.89,427.91,426.65,426.67
1744130580,426.67,427.38,426.67,427.16
1744130640,427.16,428.17,427.16,427.66
1744130700,427.64,428.19,427.08,428.15
1744130760,427.97,428.71,427.9,428.14
1744130820,428.12,428.37,427.34,427.61
1744130880,427.48,430.47,427.4,428.76
1744130940,428.79,429.55,428.77,429.09
1744131000,429.37,429.76,428.28,428.59
1744131060,428.57,428.98,428.11,428.54
1744131120,428.58,429.35,428.26,429.14
1744131180,429.06,429.19,427.91,428.281
1744131240,428.28,429,428.14,428.23
1744131300,428.24,429.26,428.24,429.09
1744131360,429.04,429.5,427.04,427.31
1744131420,427.29,427.91,426.52,427.81
1744131480,427.66,427.66,426.88,426.95
1744131540,426.89,427.05,426.23,426.38
1744131600,426.42,427.01,425.75,425.96
1744131660,425.94,426.47,425.43,426.12
1744131720,425.96,426.92,425.96,426.35
1744131780,426.39,426.89,426.15,426.23
1744131840,426.241,427.04,425.91,427.03
1744131900,427,428.06,426.84,427.32
1744131960,427.37,427.59,426.28,426.47
1744132020,426.51,426.52,425.24,425.38
1744132080,425.31,425.46,424.69,424.79
1744132140,424.781,425.13,424.27,424.48
1744132200,424.46,424.96,424.19,424.89
1744132260,424.97,425.06,423.86,424.31
1744132320,424.33,424.39,423.49,424.05
1744132380,424.09,424.79,423.821,423.98
1744132440,424.28,425.19,424,424.785
1744132500,424.8,425.93,424.609,425.41
1744132560,425.37,425.95,425.05,425.59
1744132620,425.68,426.37,425.42,425.69
1744132680,425.65,426.23,424.85,426.2
1744132740,426.2,426.68,425.23,425.36
1744132800,425.19,425.68,424.9,424.92
1744132860,425.04,425.32,424.79,425.02
1744132920,425,425.14,423.9,424.18
1744132980,424.17,425.16,424.17,424.44
1744133040,424.4,424.72,424.06,424.71
1744133100,424.59,425.11,423.95,424.88
1744133160,424.88,425.08,424.1,424.39
1744133220,424.4,424.76,423.26,423.42
1744133280,423.3,423.4,422.52,422.76
1744133340,422.77,423.59,422.63,422.7
1744133400,422.59,423.05,422.38,422.49
1744133460,422.46,423.33,422.2,423.09
1744133520,423.13,423.8,422.9,423.42
1744133580,423.36,423.61,422.94,423.08
1744133640,423.13,423.5,422.47,422.62
1744133700,422.64,425.22,422.36,424.5
1744133760,424.66,424.66,423.09,423.63
1744133820,423.49,424.82,423.25,423.86
1744133880,423.84,425.76,423.79,425.06
1744133940,425,425.33,424.49,425.17
1744134000,424.99,426.16,424.96,426.16
1744134060,426.08,426.82,425.68,426.46
1744134120,426.49,427.56,426.31,427.32
1744134180,427.37,428.78,427.27,427.575
1744134240,427.6,428.04,427.12,427.51
1744134300,427.45,427.52,426.53,426.64
1744134360,426.56,426.57,425.51,425.75
1744134420,425.64,425.67,424.99,425.28
1744134480,425.22,426.01,425.07,425.93
1744134540,425.96,426.04,425.31,425.31
1744134600,425.31,425.89,424.56,425.82
1744134660,425.76,426.31,425.39,425.6
1744134720,425.66,426.82,425.44,426.66
1744134780,426.66,426.68,425.78,425.87
1744134840,425.84,426.33,425.5,425.56
1744134900,425.46,426.54,425.45,426.48
1744134960,426.52,426.71,426.3,426.46
1744135020,426.53,426.78,425.94,426.76
1744135080,426.81,426.95,425.79,426.38
1744135140,426.34,426.81,426.2,426.68
1744135200,426.55,426.59,425.78,426.17
1744135260,426.275,426.43,425.32,425.45
1744135320,425.57,426.43,425.49,426.2
1744135380,426.28,426.74,426.13,426.71
1744135440,426.68,426.85,425.57,425.75
1744135500,425.7,425.75,425,425.01
1744135560,425.075,425.075,424.36,424.8
1744135620,424.77,424.79,423.93,424.32
1744135680,424.25,424.61,423.9,424.13
1744135740,424.13,424.43,423.8,424.26
1744135800,424.29,424.8,424.16,424.22
