time,open,high,low,close
1547134200,160.08,160.5,159.89,160.39
1547136000,160.4,160.58,160.065,160.15
1547137800,160.16,160.68,160.16,160.59
1547139600,160.57,160.79,160.28,160.59
1547141400,160.6,161.14,160.43,160.9
1547143200,160.91,160.93,159.89,160.28
1547145000,160.27,160.33,159.61,160.21
1547146800,160.2,161.12,160.2,160.77
1547148600,160.77,160.93,160.48,160.77
1547150400,160.77,161.1,160.67,161.06
1547152200,161.05,161.36,160.89,161.23
1547217000,160.32,160.46,159.79,160.19
1547218800,160.21,160.61,159.89,159.89
1547220600,159.87,160.57,159.8,160.51
1547222400,160.5,160.6,159.99,160.11
1547224200,160.12,160.55,160.07,160.47
1547226000,160.43,160.66,160.39,160.6
1547227800,160.6,160.84,160.58,160.7
1547229600,160.69,160.71,160.05,160.23
1547231400,160.23,160.37,160.13,160.23
1547233200,160.22,160.55,160.1,160.52
1547235000,160.53,160.615,160.37,160.42
1547236800,160.41,160.71,160.41,160.45
1547238600,160.48,160.84,160.48,160.76
1547476200,159.32,159.34,158.59,158.86
1547478000,158.87,159.52,158.73,159.33
1547479800,159.35,159.91,159.28,159.76
1547481600,159.77,159.86,159.36,159.56
1547483400,159.55,159.93,159.47,159.64
1547485200,159.67,159.91,159.49,159.74
1547487000,159.75,159.82,159.56,159.69
1547488800,159.67,159.87,159.54,159.74
1547490600,159.76,159.96,159.7,159.72
1547492400,159.73,159.76,159.37,159.45
1547494200,159.48,159.81,159.47,159.765
1547496000,159.79,159.87,159.62,159.69
1547497800,159.69,159.77,159.12,159.3
1547562600,159.97,161.65,159.91,161.56
1547564400,161.63,162.15,161.29,161.46
1547566200,161.5,161.76,161.24,161.66
1547568000,161.66,161.77,161.4,161.56
1547569800,161.57,162.31,161.49,162.26
1547571600,162.29,162.6,162.26,162.37
1547573400,162.38,162.42,162.16,162.25
1547575200,162.25,162.4,162.19,162.35
1547577000,162.35,162.49,162.26,162.355
1547578800,162.34,162.54,161.46,161.5
1547580600,161.47,161.91,161.16,161.9
1547582400,161.88,162.26,161.83,162.13
1547584200,162.13,162.48,162.06,162.41
1547649000,162.63,163.78,162.56,163.43
1547650800,163.45,163.65,163.07,163.11
1547652600,163.13,163.21,162.37,162.69
1547654400,162.7,163.14,162.3,163.03
1547656200,163.04,163.23,162.37,162.53
1547658000,162.52,162.75,162.31,162.58
1547659800,162.58,162.9,162.35,162.8
1547661600,162.76,162.76,162.54,162.57
1547663400,162.57,162.75,162.51,162.64
1547665200,162.64,162.91,162.64,162.85
1547667000,162.88,163.04,162.68,162.71
1547668800,162.7,162.93,162.66,162.85
1547670600,162.84,162.85,162.3,162.39
1547735400,161.84,162.77,161.57,162.65
1547737200,162.67,162.82,162.24,162.56
1547739000,162.58,162.64,162.28,162.55
1547740800,162.56,162.86,162.56,162.72
1547742600,162.72,162.85,162.53,162.655
1547744400,162.67,162.82,162.56,162.71
1547746200,162.72,162.81,162.46,162.51
1547748000,162.5,162.89,162.5,162.79
1547749800,162.79,162.84,162.55,162.71
1547751600,162.7,162.79,162.59,162.63
1547753400,162.62,164.35,162.52,163.3
1547755200,163.32,163.46,162.92,163.45
1547757000,163.45,163.68,163.25,163.62
1547821800,164.84,164.99,163.92,164.15
1547823600,164.15,164.86,163.83,164.48
1547825400,164.46,165.27,164.44,165.26
1547827200,165.25,165.75,165.19,165.69
1547829000,165.69,165.74,165.4,165.67
1547830800,165.68,165.95,165.56,165.89
1547832600,165.9,166.02,165.7,165.86
1547834400,165.88,165.93,165.41,165.48
1547836200,165.5,165.55,165.3,165.48
1547838000,165.48,165.48,164.94,164.98
1547839800,164.94,165.07,164.62,165.01
1547841600,165.01,165.09,164.82,164.93
1547843400,164.94,165.29,164.72,165.2
1548167400,164.05,164.13,163.3,163.69
1548169200,163.69,163.69,163.1,163.33
1548171000,163.38,163.64,163.18,163.27
1548172800,163.24,163.48,163.02,163.28
1548174600,163.29,163.4,162.49,162.52
1548176400,162.49,162.83,162.33,162.51
1548178200,162.49,162.73,162.41,162.51
1548180000,162.48,162.48,161.59,161.87
1548181800,161.87,162.14,161.8,162.03
1548183600,162.03,162.08,161.43,161.44
1548185400,161.44,161.61,160.95,161.21
1548187200,161.19,161.48,160.77,161.45
1548189000,161.44,162.06,160.94,162.06
1548253800,162.77,163.48,162.71,163.25
1548255600,163.24,163.51,162.49,162.58
1548257400,162.57,162.8,161.9,162.07
1548259200,162.09,162.27,161.35,161.58
1548261000,161.59,161.79,160.65,160.84
1548262800,160.84,160.97,160.33,160.83
1548264600,160.83,161.36,160.77,161.28
1548266400,161.25,161.59,160.83,161.35
1548268200,161.36,161.67,161.34,161.47
1548270000,161.5,161.91,161.31,161.69
1548271800,161.69,161.73,161.07,161.41
1548273600,161.38,162.1,161.33,162.06
1548275400,162.08,162.19,161.78,162.15
1548340200,162.66,163.22,162.34,162.68
1548342000,162.66,163.44,162.45,163.31
1548343800,163.35,163.39,162.36,162.57
1548345600,162.52,162.81,162.07,162.5
1548347400,162.48,163.23,162.38,163.16
1548349200,163.16,163.18,162.76,162.88
1548351000,162.87,162.99,162.4,162.56
1548352800,162.55,162.63,162.08,162.35
1548354600,162.32,162.64,162.23,162.58
1548356400,162.57,162.83,162.41,162.75
1548358200,162.7,162.94,162.57,162.86
1548360000,162.85,163.19,162.77,163.02
1548361800,163.04,163.33,162.9,163.19
1548426600,164.48,164.67,163.95,164.65
1548428400,164.68,165.04,164.62,164.88
1548430200,164.885,165.21,164.68,165.1
1548432000,165.09,165.25,164.86,164.96
1548433800,164.95,165.46,164.95,165.44
1548435600,165.45,165.55,165.17,165.47
1548437400,165.47,165.65,164.96,165.26
1548439200,165.26,165.45,165.07,165.38
1548441000,165.37,165.51,165.23,165.45
1548442800,165.46,165.57,164.87,165
1548444600,164.98,165.34,164.93,165.2
1548446400,165.19,165.32,165.04,165.11
1548448200,165.14,165.27,164.84,165.25
1548685800,163.03,163.1,161.86,162.34
1548687600,162.34,162.86,161.995,162.81
1548689400,162.78,162.91,162.35,162.38
1548691200,162.34,162.78,162.16,162.59
1548693000,162.65,162.76,161.88,161.9
1548694800,161.91,162.43,161.76,162.4
1548696600,162.42,162.5,162.14,162.18
1548698400,162.17,162.66,162.06,162.49
1548700200,162.5,162.94,162.5,162.71
1548702000,162.74,162.83,162.45,162.57
1548703800,162.57,163.1,162.55,162.94
1548705600,162.92,163.1,162.75,162.92
1548707400,162.91,163.11,162.67,163.1
1548772200,163.2,163.24,162.45,162.72
1548774000,162.71,163.09,162.26,162.63
1548775800,162.67,162.73,161,161.21
1548777600,161.22,161.57,161.05,161.41
1548779400,161.42,161.7,161.39,161.56
1548781200,161.55,162.06,161.43,161.89
1548783000,161.88,162.01,161.72,161.83
1548784800,161.81,161.84,161.6,161.81
1548786600,161.82,162.03,161.66,161.97
1548788400,161.97,161.97,161.56,161.62
1548790200,161.6,161.73,161.26,161.28
1548792000,161.29,161.57,161.21,161.55
1548793800,161.56,161.69,161.255,161.51
1548858600,163.39,163.91,163.2,163.27
1548860400,163.26,163.46,162.89,163.38
1548862200,163.4,163.53,163.17,163.27
1548864000,163.28,163.66,163.27,163.44
1548865800,163.47,163.81,163.32,163.81
1548867600,163.82,164.5,163.78,164.3
1548869400,164.3,164.35,164.1,164.28
1548871200,164.29,164.38,164.1,164.19
1548873000,164.2,164.26,164.03,164.12
1548874800,164.13,165.7,164.02,165.47
1548876600,165.47,166.28,165.3,166.25
1548878400,166.23,166.24,165.52,165.7
1548880200,165.71,165.82,165.4,165.81
1548945000,166.65,167.41,166.48,167.32
1548946800,167.33,168.03,167.23,167.87
1548948600,167.91,168.24,167.75,167.9
1548950400,167.9,168.2,167.86,168.08
1548952200,168.07,168.96,167.95,168.82
1548954000,168.81,168.85,168.48,168.5
1548955800,168.53,168.67,168.16,168.37
1548957600,168.37,168.58,168.04,168.12
1548959400,168.13,168.38,167.91,168.38
1548961200,168.38,168.49,168.01,168.12
1548963000,168.14,168.27,167.96,168.16
1548964800,168.14,168.14,167.52,167.81
1548966600,167.85,168.35,167.715,168.16
1549031400,167.37,168.25,167.24,167.38
1549033200,167.39,168.6,167.39,168.4
1549035000,168.43,168.54,167.79,167.79
1549036800,167.8,168.24,167.61,168.04
1549038600,168.06,168.45,167.99,168.38
1549040400,168.39,168.39,167.78,167.91
1549042200,167.88,167.97,167.62,167.77
1549044000,167.79,167.9,167.4,167.62
1549045800,167.59,167.72,167.24,167.58
1549047600,167.57,167.57,167.07,167.23
1549049400,167.23,167.39,167.02,167.12
1549051200,167.1,167.3,166.99,167.28
1549053000,167.27,167.48,167.26,167.42
1549290600,167.51,168.21,167.35,168.08
1549292400,168.1,168.56,167.8,168.27
1549294200,168.24,168.84,168.24,168.67
1549296000,168.7,169.11,168.69,168.97
1549297800,168.96,169.16,168.8,169.06
1549299600,169.07,169.13,168.93,168.95
1549301400,168.94,169.1,168.92,169.02
1549303200,169.03,169.11,168.94,168.94
1549305000,168.95,169.29,168.95,169.26
1549306800,169.27,169.38,169.23,169.28
1549308600,169.26,169.3,169.08,169.23
1549310400,169.205,169.36,169.1,169.2
1549312200,169.2,169.5,168.98,169.5
1549377000,169.75,170.75,169.69,170.53
1549378800,170.52,170.785,170.3,170.74
1549380600,170.72,171.09,170.72,170.99
1549382400,171.01,171.09,170.5,170.56
1549384200,170.57,170.92,170.46,170.85
1549386000,170.86,170.91,170.38,170.51
1549387800,170.5,170.55,169.98,170.08
1549389600,170.09,170.32,169.97,170.29
1549391400,170.3,170.53,170.22,170.52
1549393200,170.54,170.97,170.52,170.81
1549395000,170.81,170.98,170.71,170.93
1549396800,170.96,171.19,170.88,171.17
1549398600,171.18,171.22,170.9,171.02
1549463400,171.06,171.37,170.71,170.88
1549465200,170.87,170.87,169.76,170.12
1549467000,170.13,171.03,170.13,170.85
1549468800,170.89,171.01,170.38,170.62
1549470600,170.64,170.86,170.4,170.49
1549472400,170.45,170.55,170.17,170.46
1549474200,170.46,170.6,170.29,170.43
1549476000,170.45,170.69,170.44,170.61
1549477800,170.61,170.75,170.39,170.43
1549479600,170.45,170.45,170.14,170.35
1549481400,170.295,170.42,170.04,170.42
1549483200,170.4,170.54,170.34,170.47
1549485000,170.46,170.64,170.37,170.49
1549549800,169.03,169.04,168.33,168.82
1549551600,168.83,169.31,168.51,169.22
1549553400,169.25,169.44,168.26,168.3
1549555200,168.275,168.53,167.88,167.94
1549557000,167.95,167.95,167.22,167.22
1549558800,167.22,167.72,166.96,167.49
1549560600,167.47,167.78,167.04,167.24
1549562400,167.22,167.93,167.22,167.75
1549564200,167.78,168,167.62,167.8
1549566000,167.79,167.89,167.28,167.89
1549567800,167.92,168.02,167.67,167.71
1549569600,167.7,167.86,167.47,167.72
1549571400,167.72,168.25,167.56,168.24
1549636200,166.73,167.45,166.71,166.82
1549638000,166.8,167.24,166.58,166.96
1549639800,166.93,167.59,166.85,167.15
1549641600,167.16,167.35,166.88,167.1
1549643400,167.08,167.34,166.62,167.29
1549645200,167.29,167.47,166.86,167.15
1549647000,167.16,167.45,167.12,167.35
1549648800,167.36,167.75,167.35,167.53
1549650600,167.53,167.85,167.45,167.79
1549652400,167.83,168.16,167.73,168.16
1549654200,168.15,168.3,168.07,168.1
1549656000,168.06,168.24,167.9,168.12
1549657800,168.13,168.51,167.91,168.51
1549895400,169.14,169.58,168.55,168.76
1549897200,168.75,169.18,168.59,168.72
1549899000,168.78,169.05,168.54,168.69
1549900800,168.71,168.85,168.25,168.62
1549902600,168.59,168.68,168.35,168.53
1549904400,168.555,168.88,168.5,168.82
1549906200,168.83,168.87,168.62,168.71
1549908000,168.69,168.75,168.39,168.39
1549909800,168.39,168.46,168.12,168.36
1549911600,168.32,168.45,168.19,168.25
1549913400,168.25,168.47,167.99,168.18
1549915200,168.18,168.5,168.17,168.39
1549917000,168.42,168.56,168.15,168.4
1549981800,169.59,170.16,169.33,170.02
1549983600,170.04,170.41,170.04,170.21
1549985400,170.24,170.74,170.02,170.69
1549987200,170.7,170.87,170.6,170.71
1549989000,170.715,170.82,170.615,170.77
1549990800,170.78,170.86,170.54,170.61
1549992600,170.6,170.78,170.54,170.64
1549994400,170.68,170.76,170.59,170.73
1549996200,170.74,171,170.73,170.98
1549998000,170.97,171.07,170.87,170.98
1549999800,170.98,171.09,170.77,170.82
1550001600,170.78,171.13,170.77,171.1
1550003400,171.1,171.1,170.82,170.86
1550068200,171.62,172.15,171.49,171.76
1550070000,171.76,171.95,171.17,171.59
1550071800,171.57,171.86,171.47,171.59
1550073600,171.58,171.73,171.27,171.28
1550075400,171.26,171.35,170.97,171.34
1550077200,171.34,171.43,171.16,171.24
1550079000,171.22,171.39,171.14,171.285
1550080800,171.26,171.47,171.24,171.44
1550082600,171.45,171.52,171.39,171.42
1550084400,171.42,171.51,171.42,171.47
1550086200,171.51,171.72,171.46,171.65
1550088000,171.61,171.65,171.48,171.54
1550089800,171.56,171.58,170.82,170.95
1550154600,170.38,170.76,169.85,170.71
1550156400,170.71,171.07,170.49,171.03
1550158200,171.03,171.23,170.25,170.74
1550160000,170.77,170.84,170.43,170.62
1550161800,170.62,171.09,170.37,170.99
1550163600,170.99,171.73,170.87,171.61
1550165400,171.63,171.7,171.49,171.58
1550167200,171.6,171.67,171.41,171.51
1550169000,171.57,171.6,171.34,171.4
1550170800,171.39,171.66,171.26,171.55
1550172600,171.56,171.6,171.24,171.34
1550174400,171.365,171.83,171.2,171.37
1550176200,171.37,171.57,171.13,171.17
1550241000,172.51,172.53,171.44,171.64
1550242800,171.67,172.06,171.41,171.92
1550244600,171.94,172.3,171.57,171.65
1550246400,171.65,171.94,171.14,171.51
1550248200,171.51,171.58,171.21,171.42
1550250000,171.42,171.7,171.32,171.66
1550251800,171.63,171.7,171.43,171.44
1550253600,171.41,171.52,171.27,171.28
1550255400,171.29,171.51,171.27,171.46
1550257200,171.45,171.61,171.45,171.5
1550259000,171.51,171.8,171.49,171.76
1550260800,171.74,171.74,171.48,171.58
1550262600,171.59,171.97,171.56,171.96
1550586600,171.39,172.23,171.38,172.16
1550588400,172.17,172.4,172.1,172.33
1550590200,172.33,172.35,172.045,172.17
1550592000,172.18,172.33,172.07,172.095
1550593800,172.09,172.705,172.09,172.7
1550595600,172.71,172.71,172.51,172.61
1550597400,172.605,172.61,172.44,172.455
1550599200,172.45,172.46,172.32,172.41
1550601000,172.4,172.44,172.29,172.37
1550602800,172.36,172.57,172.35,172.54
1550604600,172.55,172.8,172.54,172.77
1550606400,172.78,172.78,172.47,172.5
1550608200,172.5,172.59,172.17,172.27
1550673000,172.43,172.865,172.35,172.78
1550674800,172.79,172.91,172.55,172.89
1550676600,172.9,173.08,172.83,172.84
1550678400,172.84,172.9,172.66,172.8
1550680200,172.81,172.92,172.71,172.71
1550682000,172.72,172.77,171.69,171.7
1550683800,171.7,171.95,171.46,171.65
1550685600,171.64,172.23,171.64,172.22
1550687400,172.22,172.45,172.06,172.35
1550689200,172.35,172.71,171.33,171.77
1550691000,171.78,172.33,171.78,172.15
1550692800,172.15,172.32,172.01,172.17
1550694600,172.17,172.37,171.95,172.27
1550759400,171.79,172.15,170.89,171.14
1550761200,171.14,171.17,170.71,170.9
1550763000,170.88,171.3,170.88,171.13
1550764800,171.155,171.655,171,171.39
1550766600,171.4,171.98,171.35,171.86
1550768400,171.87,172.08,171.82,172.06
1550770200,172.08,172.26,172.02,172.2
1550772000,172.22,172.24,171.95,171.97
1550773800,172.01,172.01,171.86,171.96
1550775600,171.97,172.03,171.24,171.4
1550777400,171.41,171.45,170.94,171.06
1550779200,171.06,171.32,171.02,171.17
1550781000,171.16,171.6,170.9,171.6
1550845800,171.98,172.43,171.9,172.43
1550847600,172.43,172.57,172.11,172.26
1550849400,172.3,172.72,172.155,172.67
1550851200,172.66,172.95,172.53,172.91
1550853000,172.92,173.01,172.74,172.87
1550854800,172.86,173,172.63,172.71
1550856600,172.73,172.78,172.64,172.72
1550858400,172.72,172.72,172.5,172.69
1550860200,172.7,172.75,172.55,172.69
1550862000,172.69,172.85,172.55,172.56
1550863800,172.56,172.62,172,172.15
1550865600,172.15,172.64,172.065,172.57
1550867400,172.55,172.9,172.4,172.89
1551105000,174.2,174.64,174.14,174.17
1551106800,174.17,174.56,174.03,174.24
1551108600,174.24,174.62,174.05,174.53
1551110400,174.54,174.65,174.34,174.38
1551112200,174.38,174.48,174.25,174.33
1551114000,174.29,174.33,173.8,173.81
1551115800,173.815,173.87,173.43,173.64
1551117600,173.635,173.84,173.61,173.68
1551119400,173.65,173.82,173.6,173.8
1551121200,173.8,173.99,173.76,173.95
1551123000,173.96,174.05,173.86,173.89
1551124800,173.92,174.05,173.66,173.68
1551126600,173.67,173.9,173.41,173.51
1551191400,173.04,173.49,172.83,173.38
1551193200,173.37,173.9,173.315,173.72
1551195000,173.72,173.84,173.15,173.18
1551196800,173.14,173.95,173.09,173.84
1551198600,173.85,173.97,173.45,173.59
1551200400,173.6,173.7,173.37,173.53
1551202200,173.53,173.57,173.26,173.32
1551204000,173.34,173.66,173.32,173.54
1551205800,173.53,173.68,173.39,173.56
1551207600,173.63,173.73,173.56,173.61
1551209400,173.62,174.01,173.6,173.95
1551211200,173.97,174.25,173.97,174.04
1551213000,174.03,174.17,173.66,173.7
1551277800,172.92,173.49,172.71,172.83
1551279600,172.8,172.92,171.77,172.06
1551281400,172.01,172.44,171.85,172.27
1551283200,172.27,172.84,172.19,172.74
1551285000,172.72,173.16,172.71,172.99
1551286800,173,173.24,173,173.13
1551288600,173.14,173.28,173.09,173.1
1551290400,173.1,173.53,173.09,173.41
1551292200,173.41,173.49,173.27,173.44
1551294000,173.41,173.6,173.36,173.47
1551295800,173.485,173.79,173.47,173.5
1551297600,173.5,173.7,173.44,173.45
1551299400,173.43,173.58,173.25,173.55
1551364200,173.04,173.59,172.91,173.35
1551366000,173.33,173.33,172.71,172.93
1551367800,172.95,173.26,172.84,173.08
1551369600,173.08,173.39,172.88,173.31
1551371400,173.31,173.67,173.28,173.52
1551373200,173.53,173.81,173.43,173.76
1551375000,173.75,173.77,173.63,173.75
1551376800,173.78,173.78,173.54,173.6
1551378600,173.6,173.75,173.51,173.57
1551380400,173.54,173.66,173.405,173.55
1551382200,173.52,173.52,173.26,173.38
1551384000,173.39,173.39,173.2,173.34
1551385800,173.34,173.51,172.91,173.18
1551450600,174.41,174.57,174.16,174.36
1551452400,174.35,174.35,173.55,173.71
1551454200,173.7,174.01,173.62,173.94
1551456000,173.95,173.98,173.47,173.6
1551457800,173.6,173.68,173.19,173.44
1551459600,173.445,173.83,173.4,173.81
1551461400,173.81,173.98,173.78,173.93
1551463200,173.93,174.06,173.87,173.97
1551465000,173.98,174.16,173.98,174.13
1551466800,174.13,174.61,174.05,174.61
1551468600,174.6,174.625,174.345,174.44
1551470400,174.44,174.45,174.24,174.33
1551472200,174.34,174.65,174.32,174.44
1551709800,175.37,175.79,175.37,175.7
1551711600,175.71,175.75,175.12,175.49
1551713400,175.54,175.58,174.87,174.88
1551715200,174.88,174.97,174.09,174.1
1551717000,174.1,174.19,172.8,172.99
1551718800,173,173.4,172.48,172.93
1551720600,172.93,173.2,172.61,173.06
1551722400,173.07,173.55,172.65,173.5
1551724200,173.5,173.88,173.36,173.825
1551726000,173.82,173.96,173.51,173.95
1551727800,173.94,174.07,173.79,173.86
1551729600,173.86,174.01,173.74,173.9
1551731400,173.9,174.48,173.83,174.45
1551796200,174.52,174.61,173.69,174.02
1551798000,174.01,174.58,173.95,174.14
1551799800,174.14,174.7,174.14,174.45
1551801600,174.49,174.74,174.34,174.64
1551803400,174.64,174.97,174.5,174.69
1551805200,174.71,174.8,174.51,174.58
1551807000,174.6,174.67,174.45,174.63
1551808800,174.64,174.84,174.5,174.51
1551810600,174.52,174.66,174.46,174.63
1551812400,174.63,174.82,174.6,174.8
1551814200,174.82,175.02,174.68,175.01
1551816000,175.01,175.03,174.75,174.87
1551817800,174.865,175.08,174.54,174.54
1551882600,174.69,174.73,174.13,174.43
1551884400,174.45,174.6,173.87,173.94
1551886200,173.92,174.07,173.55,173.98
1551888000,173.98,174.26,173.7,173.8
1551889800,173.8,173.88,173.38,173.65
1551891600,173.65,173.97,173.47,173.55
1551893400,173.61,173.85,173.44,173.47
1551895200,173.49,173.61,173.29,173.38
1551897000,173.43,173.82,173.42,173.8
1551898800,173.8,173.97,173.72,173.79
1551900600,173.8,173.87,173.55,173.74
1551902400,173.71,173.88,173.29,173.44
1551904200,173.43,173.74,173.42,173.52
1551969000,173.1,173.18,171.64,171.95
1551970800,171.93,172.02,171.31,171.78
1551972600,171.76,172.01,171.35,171.9
1551974400,171.875,172.1,171.67,172.01
1551976200,172.03,172.49,172.03,172.27
1551978000,172.26,172.46,172.14,172.33
1551979800,172.3,172.67,171.93,172.59
1551981600,172.57,172.64,172.17,172.22
1551983400,172.2,172.23,171.86,171.92
1551985200,171.9,172,171.45,171.59
1551987000,171.6,171.64,170.86,170.97
1551988800,171.01,171.36,170.79,170.955
1551990600,170.96,171.51,170.96,171.43
1552055400,169.51,170.16,169.35,169.83
1552057200,169.81,170.16,169.34,170.07
1552059000,170.1,170.65,169.78,170.22
1552060800,170.22,170.79,170.14,170.59
1552062600,170.59,170.77,170.25,170.26
1552064400,170.26,170.32,169.88,170.09
1552066200,170.06,170.12,169.71,169.77
1552068000,169.78,169.96,169.69,169.95
1552069800,169.97,170.28,169.83,170.1
1552071600,170.13,170.4,169.98,170.31
1552073400,170.32,170.98,170.32,170.74
1552075200,170.74,170.95,170.32,170.41
1552077000,170.37,171.25,170.32,171.19
1552311000,171.85,173.09,171.85,173.02
1552312800,173.03,173.37,173.03,173.31
1552314600,173.28,173.67,173.19,173.66
1552316400,173.66,173.99,173.57,173.94
1552318200,173.94,174.19,173.845,174.15
1552320000,174.125,174.35,174.02,174.17
1552321800,174.18,174.39,174.14,174.17
1552323600,174.18,174.44,174.13,174.42
1552325400,174.42,174.58,174.4,174.54
1552327200,174.53,174.54,174.3,174.41
1552329000,174.4,174.64,174.365,174.56
1552330800,174.55,174.84,174.46,174.71
1552332600,174.71,174.845,174.615,174.74
1552397400,175.17,175.41,174.78,175.27
1552399200,175.3,175.37,174.99,175.37
1552401000,175.38,175.95,175.37,175.76
1552402800,175.76,175.76,175.34,175.45
1552404600,175.46,176.08,175.4,176.08
1552406400,176.06,176.14,175.76,176.05
1552408200,176.05,176.11,175.87,175.99
1552410000,176,176.06,175.79,175.9
1552411800,175.88,176.08,175.78,176.02
1552413600,176.03,176.1,175.76,175.78
1552415400,175.79,175.96,175.75,175.92
1552417200,175.9,175.91,175.35,175.56
1552419000,175.55,175.85,175.44,175.7
1552483800,176.6,176.97,176.36,176.76
1552485600,176.78,176.85,176.53,176.57
1552487400,176.59,177.15,176.56,177.1
1552489200,177.1,177.64,177.09,177.59
1552491000,177.61,177.67,177.38,177.45
1552492800,177.47,177.59,177.26,177.36
1552494600,177.36,177.52,177.26,177.41
1552496400,177.41,177.53,177.34,177.49
1552498200,177.45,177.7,177.45,177.7
1552500000,177.71,177.92,177.655,177.74
1552501800,177.7,177.72,177.08,177.44
1552503600,177.44,177.5,177.15,177.26
1552505400,177.26,177.43,176.89,177.02
1552570200,177.115,177.25,176.73,177.15
1552572000,177.15,177.17,176.66,176.95
1552573800,176.94,177.17,176.71,176.9
1552575600,176.92,177.13,176.76,176.92
1552577400,176.93,177.24,176.88,177.155
1552579200,177.17,177.33,176.97,177.07
1552581000,177.05,177.2,177.02,177.07
1552582800,177.07,177.11,176.95,177.1
1552584600,177.095,177.13,176.83,176.88
1552586400,176.88,177.03,176.835,176.98
1552588200,176.97,176.98,176.75,176.86
1552590000,176.89,176.96,176.76,176.83
1552591800,176.81,177.02,176.68,176.73
1552656600,177.45,178.2,177.28,178.07
1552658400,178.06,178.13,177.61,178.01
1552660200,178.02,178.14,177.71,177.97
1552662000,177.96,178.35,177.885,178.23
1552663800,178.28,178.43,178.09,178.35
1552665600,178.32,178.8,178.26,178.7
1552667400,178.7,178.79,178.52,178.54
1552669200,178.57,178.69,178.55,178.61
1552671000,178.6,178.87,178.6,178.75
1552672800,178.75,178.75,178.54,178.66
1552674600,178.68,178.72,178.55,178.59
1552676400,178.61,178.61,178.4,178.48
1552678200,178.47,178.47,178.01,178.27
1552915800,177.95,178.73,177.94,178.73
1552917600,178.76,178.91,178.59,178.74
1552919400,178.71,178.99,178.48,178.86
1552921200,178.85,178.87,177.92,178.08
