time,open,high,low,close
1744038120,508.14,509.49,507.73,509.26
1744038180,509.26,509.77,508.35,509.58
1744038240,509.45,509.69,507.73,508.06
1744038300,508.08,508.1,505.38,505.49
1744038360,505.48,506.43,504.07,504.08
1744038420,504.06,504.73,503.47,503.85
1744038480,503.86,503.88,502.43,503.11
1744038540,503.13,503.57,501.9,502.21
1744038600,502.16,503.52,501.34,503.07
1744038660,502.98,503.62,502.475,503.23
1744038720,503.22,503.46,502.27,502.66
1744038780,502.64,504.47,502.54,503.79
1744038840,503.8,504.48,495.08,495.75
1744038900,496.26,497.37,492.79,495.02
1744038960,494.97,497.79,493.63,497.29
1744039020,497.35,499.24,495.88,497.02
1744039080,497.16,497.98,495.58,497.72
1744039140,497.67,498.89,497.11,498.04
1744039200,498.03,500.15,497.59,500.13
1744039260,500.14,500.63,496.43,497.14
1744039320,497.24,498.02,495.95,496.8
1744039380,496.83,497.21,495.3,495.515
1744039440,495.7,495.78,493.87,494.16
1744039500,494.18,495.72,494.025,495.15
1744039560,495.11,495.52,493.54,493.64
1744039620,493.62,495.07,493.53,494.47
1744039680,494.45,495.74,494.18,494.6
1744039740,494.59,495.18,493.51,493.75
1744039800,493.74,496.51,493.73,496.04
1744039860,496.01,496.72,495.21,496.29
1744039920,496.25,496.76,495.67,496.33
1744039980,496.32,497.5,496.25,496.31
1744040040,496.32,497.45,496.12,496.85
1744040100,497.02,498.86,496.82,498.19
1744040160,498.18,499.87,497.73,499.31
1744040220,499.22,499.68,498.07,499.45
1744040280,499.47,500.98,499,500.1
1744040340,500.1,500.21,498.08,498.66
1744040400,498.65,501.32,498.06,501
1744040460,500.98,502.84,500.98,502.66
1744040520,502.66,503.3,501.6,501.64
1744040580,501.54,503.12,501.47,502.62
1744040640,502.77,503.97,501.77,503.41
1744040700,503.33,503.63,501.59,501.69
1744040760,501.58,502.02,500.5,500.61
1744040820,500.59,501.66,500.59,501.32
1744040880,501.34,502.03,501.04,501.74
1744040940,501.74,503.15,501.66,501.96
1744041000,502.19,503.71,502.19,502.72
1744041060,502.61,502.82,500.95,500.99
1744041120,501.05,501.77,500.83,501.46
1744041180,501.405,501.51,499.81,499.9
1744041240,499.9,500.28,499.57,499.76
1744041300,499.82,501,499.68,499.71
1744041360,499.82,501.38,499.57,501.23
1744041420,501.28,501.87,500.3,500.5
1744041480,500.58,500.89,499.51,500.32
1744041540,500.33,500.36,499.46,499.5
1744041600,499.48,499.64,497.76,499.06
1744041660,499.11,499.34,497.99,498.08
1744041720,498.11,499.45,497.96,499
1744041780,499.03,499.17,497.92,498.33
1744041840,498.25,499.14,498.07,498.89
1744041900,498.88,498.94,497.87,498
1744041960,498,498.48,497.33,497.33
1744042020,497.37,498.14,497.05,497.61
1744042080,497.51,497.73,496.11,496.66
1744042140,496.74,496.92,496.14,496.46
1744042200,496.32,496.71,495.27,495.7
1744042260,495.64,497.61,495.525,497.35
1744042320,497.32,497.7,496.29,496.35
1744042380,496.44,498.26,496.44,497.65
1744042440,497.63,497.65,496.55,497.2
1744042500,497.16,497.91,496.94,497.12
1744042560,497.1,497.88,496.85,497.1
1744042620,497.03,497.88,496.47,496.83
1744042680,496.85,496.865,495.47,496.29
1744042740,496.27,497.51,496.2,497.43
1744042800,497.47,497.52,496.41,496.99
1744042860,496.97,497.49,495.41,495.62
1744042920,495.62,496.17,495.02,495.88
1744042980,495.84,496.86,495.65,496.72
1744043040,496.72,497.96,496.17,497.34
1744043100,497.46,498.63,497.42,498.43
1744043160,498.39,500.52,497.76,500.04
1744043220,500.03,500.11,498.4,498.5
1744043280,498.55,499.33,498.2,499.12
1744043340,499.16,499.86,498.739,499.54
1744043400,499.55,500.26,498.96,499.94
1744043460,499.95,500.87,499.53,500.82
1744043520,500.79,501.01,500.19,500.88
1744043580,500.77,501.77,500.13,500.42
1744043640,500.48,500.93,499.94,500.87
1744043700,500.94,500.94,499.32,500.17
1744043760,500.209,500.34,499.27,500.19
1744043820,500.06,500.41,499.55,500.01
1744043880,500.23,500.54,499.59,500.4
1744043940,500.31,500.56,499.33,499.4
1744044000,499.34,500.44,498.78,499.57
1744044060,499.57,499.61,498.62,498.73
1744044120,498.72,498.9,497.72,498.5
1744044180,498.31,498.56,497.38,497.4
1744044240,497.31,498.07,496.88,497.85
1744044300,497.85,497.85,496.63,496.88
1744044360,496.89,497.14,496.3,496.31
1744044420,496.33,496.96,496.221,496.72
1744044480,496.71,497.04,495.55,496.8
1744044540,496.82,497.27,496.06,496.98
1744044600,496.98,497.16,495.99,496.55
1744044660,496.58,497.88,496.58,496.74
1744044720,496.76,497.41,496.31,497.18
1744044780,497.23,497.29,496.48,496.86
1744044840,496.96,497.75,496.64,497.61
1744044900,497.62,497.95,496.7,496.84
1744044960,496.85,496.91,495.56,495.86
1744045020,495.81,496.66,495.63,495.83
1744045080,495.91,495.94,494.7,495.57
1744045140,495.749,496.15,495.26,495.68
1744045200,495.68,503.04,495.61,501.14
1744045260,501.19,501.86,500.01,500.81
1744045320,500.81,500.88,497.97,498.04
1744045380,498.02,499.12,497.1,497.37
1744045440,497.47,497.58,496.54,496.815
1744045500,496.83,498.12,496.69,498.11
1744045560,497.98,498.16,496.02,496.67
1744045620,496.62,497.05,495.6,496.94
1744045680,496.97,497.41,496.13,497.18
1744045740,497.18,497.82,496.65,497.54
1744045800,497.56,497.93,496.37,497.84
1744045860,497.84,497.9,496.73,497.05
1744045920,496.95,498.95,496.82,498.93
1744045980,498.95,499.72,498.45,499.52
1744046040,499.51,501.69,499.33,501.48
1744046100,501.48,502.31,500.62,502.18
1744046160,502.19,503.3,502.03,502.41
1744046220,502.44,502.57,501.3,502.09
1744046280,502.12,502.71,501.66,502.3
1744046340,502.26,503.63,502.15,502.79
1744046400,502.86,503.41,502.24,502.7
1744046460,502.63,503.24,501.89,502.48
1744046520,502.38,503,501.96,502.78
1744046580,502.75,503.4,502.43,503.16
1744046640,503.18,504.03,502.69,503.07
1744046700,503.219,503.58,502.55,503.31
1744046760,503.22,504.13,503.1,503.41
1744046820,503.59,503.83,502.58,502.98
1744046880,502.98,503.95,502.78,503.67
1744046940,503.65,505.94,503.33,505.62
1744047000,505.6,505.9,504.13,504.47
1744047060,504.6,504.65,502.3,502.72
1744047120,502.66,503.65,502.25,503.6
1744047180,503.58,503.625,502.45,503.38
1744047240,503.43,504.24,503.37,503.97
1744047300,503.97,504.59,503.12,503.88
1744047360,503.86,505.96,503.86,505.31
1744047420,505.23,505.82,504.18,504.63
1744047480,504.56,505.59,504.47,505.55
1744047540,505.52,506.34,505.1,506.27
1744047600,506.2,506.46,504.54,504.67
1744047660,504.69,505.97,504.3,505.91
1744047720,505.93,506.82,505.57,506.73
1744047780,506.75,506.98,506.26,506.76
1744047840,506.76,507.09,506.45,506.96
1744047900,507,508.15,505.49,505.49
1744047960,506.23,509,504.59,508.86
1744048020,508.8,509.23,507.52,507.9
1744048080,507.84,508.42,507.59,508.19
1744048140,508.25,508.42,506.73,507.605
1744048200,507.68,508.84,507.3,508.55
1744048260,508.54,508.54,507.36,507.41
1744048320,507.73,507.77,506.44,506.73
1744048380,506.72,508,506.41,507.88
1744048440,507.92,508.5,507.33,507.73
1744048500,507.81,507.82,506.72,507.03
1744048560,506.88,507.57,506.58,507.505
1744048620,507.38,508,507.03,507.89
1744048680,507.98,509.2,507.91,508.84
1744048740,508.82,509.36,508.72,509.02
1744048800,509.11,510,508.8,509.24
1744048860,509.33,509.48,507.64,507.64
1744048920,507.7,508.71,507.45,508.28
1744048980,508.21,508.7,507.45,508.65
1744049040,508.77,509.2,508.16,508.28
1744049100,508.3,508.38,506.92,507.005
1744049160,506.95,506.96,505.61,506.48
1744049220,506.45,507.68,506.42,507.61
1744049280,507.64,508.05,506.98,507.16
1744049340,507.16,507.82,507,507.27
1744049400,507.17,508.9,507.16,507.51
1744049460,507.47,507.73,506.3,506.78
1744049520,506.65,506.84,505.21,505.87
1744049580,505.85,507.18,505.79,506.59
1744049640,506.76,507.04,506.1,506.19
1744049700,506.22,507.68,505.99,507.57
1744049760,507.5,508.93,506.78,506.99
1744049820,507.03,508.28,507,507.86
1744049880,507.92,510,507.65,509.44
1744049940,509.43,509.59,508.56,509.5
1744050000,509.46,509.68,508.52,508.66
1744050060,508.74,509.45,508.05,509.35
1744050120,509.13,510.47,509.07,509.93
1744050180,509.93,509.94,508.13,508.69
1744050240,508.7,509.77,507.87,509.1
1744050300,509.16,509.32,507.21,507.35
1744050360,507.06,507.16,506.05,506.6
1744050420,506.59,506.71,505.79,506.25
1744050480,506.23,506.33,505.22,505.98
1744050540,506.01,506.05,504.67,505.17
1744050600,505.14,506.19,505.12,505.63
1744050660,505.46,506.22,505.18,506.22
1744050720,506.24,506.44,504.88,505.09
1744050780,505.08,505.9,504.8,505.35
1744050840,505.35,506.21,505.32,505.97
1744050900,506.02,507.21,505.51,506.91
1744050960,506.86,507.22,506.18,506.995
1744051020,507.07,507.78,506.33,507.15
1744051080,507.18,507.84,506.6,507.53
1744051140,507.54,507.55,506.98,507.38
1744051200,507.38,507.78,506.23,507.78
1744051260,507.9,508.31,507.38,507.63
1744051320,507.71,507.71,506.29,506.81
1744051380,506.72,507.24,506.45,506.95
1744051440,506.94,507.75,506.43,506.69
1744051500,506.65,506.66,505.2,505.94
1744051560,505.97,507.23,505.8,507.01
1744051620,507.17,507.67,506.22,506.22
1744051680,506.26,506.45,504.95,506.09
1744051740,506.03,506.61,505.85,505.98
1744051800,506.01,506.2,505.3,505.66
1744051860,505.62,505.72,503.89,504.69
1744051920,504.67,505.11,504.3,504.85
1744051980,504.9,505.09,504.15,504.53
1744052040,504.56,504.7,503.38,503.54
1744052100,503.58,504.02,502.67,503.06
1744052160,502.97,503.31,502.27,502.57
1744052220,502.59,503.76,502.59,503.69
1744052280,503.68,503.81,502.8,502.96
1744052340,502.86,503.86,502.77,503.15
1744052400,503.18,506.31,502.92,504.885
1744052460,504.92,505.73,504.32,505.17
1744052520,505.02,505.03,503.56,503.62
1744052580,503.62,504.25,503.44,503.71
1744052640,503.6,504.16,503.11,503.69
1744052700,503.76,504.31,503.31,503.7
1744052760,503.71,503.99,502.33,502.67
1744052820,502.68,503.65,502.33,503.3
1744052880,503.39,503.39,502.47,502.55
1744052940,502.58,502.76,501.57,501.9
1744053000,501.71,502.08,501,501.65
1744053060,501.5,501.65,501.02,501.13
1744053120,501.15,502.31,500.94,502.07
1744053180,502.13,502.41,501.83,502.2
1744053240,502.19,502.19,501.4,501.72
1744053300,501.68,501.91,500.63,500.88
1744053360,500.85,501.93,500.16,501.62
1744053420,501.69,503,501.69,502.7
1744053480,502.6,504.32,502.29,504.27
1744053540,504.285,504.3,503.12,503.62
1744053600,503.54,504.27,502.531,502.87
1744053660,502.83,502.93,501.98,502.75
1744053720,502.88,503.88,502.82,502.9
1744053780,502.82,503.27,502.38,502.87
1744053840,502.82,503.07,501.61,502.24
1744053900,502.17,502.79,501.4,501.46
1744053960,501.4,502.53,500.9,501.26
1744054020,501.21,501.375,500.42,501.12
1744054080,501.23,501.69,500.68,501.21
1744054140,501.28,501.78,500.56,500.64
1744054200,500.64,502.51,500.64,502.13
1744054260,502.23,503.09,502.23,502.56
1744054320,502.68,504.82,502.52,504.53
1744054380,504.52,505.559,504.41,505.399
1744054440,505.44,506.16,504.93,505.01
1744054500,505.03,505.7,504.14,505.3
1744054560,505.23,505.37,504.53,505.25
1744054620,505.25,506.48,505.06,506.17
1744054680,506.04,506.58,505.29,505.71
1744054740,505.7,505.98,504.44,504.63
1744054800,504.59,504.96,503.1,503.3
1744054860,503.3,503.41,502.2,502.62
1744054920,502.65,503.64,502.39,502.76
1744054980,502.83,502.83,501.85,501.89
1744055040,501.87,502.08,501.25,501.51
1744055100,501.46,502.51,501.4,501.88
1744055160,501.8,502.06,501.31,501.73
1744055220,501.74,502.63,501.37,501.39
1744055280,501.37,502.28,501.02,502.22
1744055340,502.27,502.87,502.09,502.58
1744055400,502.43,502.52,500.81,500.98
1744055460,500.97,502.63,500.82,502.33
1744055520,502.27,503.18,501.87,502.7
1744055580,502.68,503.16,501.85,501.85
1744055640,501.89,503.45,501.69,503.23
1744055700,503.27,505.14,503.27,504.15
1744055760,504.19,504.57,503.71,503.92
1744055820,503.89,504.07,503.25,503.86
1744055880,503.86,504.39,503.85,504.09
1744055940,504.09,504.9,503.57,504.53
1744119000,521.86,522.17,521.35,521.94
1744119060,521.93,521.97,520.41,520.44
1744119120,520.53,521.37,520,520.21
1744119180,520.25,521.66,520,520.46
1744119240,520.58,521.48,520.02,520.5
1744119300,520.48,520.74,519.17,519.22
1744119360,519.21,519.69,518.45,518.69
1744119420,518.74,519.06,517.79,518.19
1744119480,518.14,518.93,518.08,518.36
1744119540,518.31,519.399,518.29,519
1744119600,519.08,520.19,518.32,519.145
1744119660,519.18,519.32,518.35,518.64
1744119720,518.59,520.19,518.59,520.09
1744119780,520.08,520.56,519.47,520.18
1744119840,520.16,520.42,519.36,519.7
1744119900,519.67,520.55,519.66,520.34
1744119960,520.36,521.46,520.17,521.33
1744120020,521.34,521.39,520.44,521.08
1744120080,521.09,521.27,519.35,519.35
1744120140,519.31,520.35,519.02,519.34
1744120200,519.48,520.08,518.74,518.81
1744120260,518.89,520.52,518.76,520.09
1744120320,520.17,521.44,520.17,521.38
1744120380,521.47,522.02,521.16,521.63
1744120440,521.7,521.72,520.97,521.6
1744120500,521.6,521.89,521.1,521.7
1744120560,521.73,522.06,521.46,521.98
1744120620,521.97,522.13,521.25,522.11
1744120680,522.11,523.28,521.97,523.05
1744120740,523.06,523.15,522.59,522.6
1744120800,522.58,523.52,522.16,523.01
1744120860,523.03,523.169,522.29,522.56
1744120920,522.5,523.52,522.29,523.42
1744120980,523.39,523.77,522.94,523.72
1744121040,523.74,523.78,523.06,523.17
1744121100,523.23,524.28,522.9,524.08
1744121160,524.1,524.289,522.84,522.84
1744121220,522.86,522.99,522.17,522.63
1744121280,522.6,523.29,522.53,523.05
1744121340,523.11,524.21,522.76,524.08
1744121400,524.08,524.44,523.09,523.11
1744121460,523.08,523.81,522.63,523.04
1744121520,523.1,523.62,522.54,523.46
1744121580,523.45,523.91,523.14,523.7
1744121640,523.71,524,523.33,523.85
1744121700,523.81,524.11,523.53,524.02
1744121760,524.01,524.44,523.54,523.71
1744121820,523.68,524.93,523.63,524.69
1744121880,524.55,524.99,523.85,524.23
1744121940,524.24,524.72,523.92,524.03
1744122000,524.05,524.249,523.72,524.04
1744122060,524.05,524.74,523.99,524.66
1744122120,524.68,524.95,523.64,523.75
1744122180,523.76,524.66,523.58,523.8
1744122240,523.84,523.84,522.94,523.059
1744122300,523.13,523.8,522.81,523.35
1744122360,523.38,523.78,522.94,523.75
1744122420,523.8,524.46,523.78,524.46
1744122480,524.49,524.92,523.55,524.65
1744122540,524.65,524.79,523.3,523.36
1744122600,523.36,523.94,522.43,522.86
1744122660,522.86,523.02,522.335,522.86
1744122720,522.87,523.43,522.8,523.29
1744122780,523.35,523.81,522.77,523.2
1744122840,523.24,523.99,523.24,523.84
1744122900,523.79,524.13,523.2,523.2
1744122960,523.319,523.73,523.14,523.3
1744123020,523.35,523.75,523.09,523.23
1744123080,523.2,523.58,522.66,523.56
1744123140,523.68,524.21,523.65,523.71
1744123200,523.8,523.88,523.15,523.31
1744123260,523.41,523.41,522.45,522.78
1744123320,522.64,522.95,522.4,522.48
1744123380,522.43,522.48,521.82,522.03
1744123440,521.97,522.09,521.45,521.53
1744123500,521.54,522.42,521.21,521.79
1744123560,521.74,522.11,521.36,521.69
1744123620,521.69,521.8,521.35,521.39
1744123680,521.39,521.48,520.57,521.23
1744123740,521.17,521.44,520.54,520.8
1744123800,520.84,521.11,520.31,521.02
1744123860,520.95,521.01,520.45,520.56
1744123920,520.53,520.6,520.11,520.46
1744123980,520.5,520.56,519.885,519.95
1744124040,519.93,520.34,519.64,519.75
1744124100,519.77,519.85,519.16,519.52
1744124160,519.42,519.57,518.81,519.08
1744124220,519.01,519.03,518.2,518.46
1744124280,518.51,518.66,517.97,518.45
1744124340,518.4,518.55,517.83,517.84
1744124400,517.86,518.62,517.63,518.04
1744124460,518.06,518.89,518.04,518.73
1744124520,518.81,519.27,518.45,518.94
1744124580,518.97,519.02,518.28,518.89
1744124640,518.97,519.24,518.81,518.9
1744124700,518.77,518.84,518.34,518.6
1744124760,518.58,518.86,517.78,517.9
1744124820,517.84,518.38,517.6,518.06
1744124880,518.14,518.24,516.95,517.2
1744124940,517.26,517.82,516.9,517.75
1744125000,517.74,517.91,516.9,517.44
1744125060,517.29,517.3,516.89,517.14
1744125120,517.19,517.33,516.06,516.36
1744125180,516.36,516.45,515.55,515.79
1744125240,515.92,516.22,515.5,515.84
1744125300,515.88,516.24,515.31,515.325
1744125360,515.32,515.32,514.69,514.91
1744125420,514.97,515.13,514.27,514.47
1744125480,514.51,514.9,514.21,514.71
1744125540,514.67,516.04,514.67,516.02
1744125600,516.02,516.95,515.9,516.62
1744125660,516.69,517.07,516.51,516.72
1744125720,516.725,516.91,516.11,516.14
1744125780,516.19,516.36,514.78,515.16
1744125840,515.15,515.34,514.35,514.76
1744125900,514.73,515.09,514.18,514.93
1744125960,514.88,515.33,514.45,515.26
1744126020,515.26,515.83,514.73,514.95
1744126080,514.96,515.17,514.53,514.7
1744126140,514.65,514.96,514.11,514.16
1744126200,514.2,515.29,514,515.17
1744126260,515.15,515.66,514.57,515.53
1744126320,515.525,515.75,515.22,515.69
1744126380,515.67,516.08,515.53,515.9
1744126440,515.9,516.05,515.34,515.82
1744126500,515.83,516.4,515.42,516.4
1744126560,516.45,516.45,515.96,516.12
1744126620,516.15,517.25,516.15,516.61
1744126680,516.58,518,516.57,517.61
1744126740,517.6,517.81,517.23,517.38
1744126800,517.39,518.215,517.12,518.215
1744126860,518.17,518.52,517.65,517.65
1744126920,517.68,518,517.4,517.48
1744126980,517.51,517.91,517.4,517.79
1744127040,517.8,517.82,517.11,517.41
1744127100,517.41,518.17,517.3,517.77
1744127160,517.79,517.84,516.94,517.12
1744127220,517.09,517.72,516.88,517.33
1744127280,517.31,517.41,516.56,516.62
1744127340,516.59,516.6,515.36,515.7
1744127400,515.71,516.04,515.24,515.27
1744127460,515.32,515.59,514.92,515.51
1744127520,515.49,515.49,514.24,514.82
1744127580,514.62,514.89,514.46,514.68
1744127640,514.69,515.7,514.51,515.6
1744127700,515.63,515.93,515.31,515.48
1744127760,515.45,516.46,515.43,516.43
1744127820,516.43,516.68,516.2,516.68
1744127880,516.67,517.03,516.26,516.94
1744127940,516.95,516.95,516.5,516.75
1744128000,516.74,516.74,515.69,515.79
1744128060,515.83,516.48,515.71,516.17
1744128120,516.19,516.44,515.95,516.33
1744128180,516.28,516.9,516.26,516.26
1744128240,516.28,516.51,516.02,516.42
1744128300,516.42,517.3,516.11,516.55
1744128360,516.63,516.66,515.85,515.89
1744128420,515.82,516.07,515.45,515.65
1744128480,515.63,516.01,515.43,515.9
1744128540,515.87,516.2,515.48,515.65
1744128600,515.62,516.53,515.58,515.93
1744128660,516.06,516.75,515.88,516.67
1744128720,516.64,516.89,516.37,516.55
1744128780,516.62,516.875,516.39,516.75
1744128840,516.78,516.98,515.32,515.35
1744128900,515.34,515.49,514.74,514.88
1744128960,514.85,515.05,514.49,514.56
1744129020,514.54,514.54,513.14,513.24
1744129080,513.23,513.99,513.11,513.29
1744129140,513.3,513.68,513.04,513.38
1744129200,513.35,513.65,512.9,512.96
1744129260,512.96,513.7,512.83,513.25
1744129320,513.21,513.21,512.2,512.2
1744129380,512.17,512.41,512.02,512.19
1744129440,512.2,512.46,511.87,512.21
1744129500,512.18,512.37,511.8,512.16
1744129560,512.13,512.53,511.84,512.32
1744129620,512.31,513.32,512.23,513.1
1744129680,513.05,513.55,512.85,513.47
1744129740,513.48,514,513.35,513.99
1744129800,513.93,514.6,513.9,514.13
1744129860,514.15,514.2,510.38,512.23
1744129920,512.2,512.68,511.43,512.54
1744129980,512.51,512.92,511.88,512.71
1744130040,512.77,512.9,511.93,511.95
1744130100,511.91,512.65,511.5,511.52
1744130160,511.49,512.14,510.96,510.96
1744130220,510.94,511.47,510.07,510.31
1744130280,510.28,510.32,509.46,509.69
1744130340,509.67,509.67,508.62,509.1
1744130400,509.1,509.72,508.1,508.2
1744130460,508.15,509.05,507.95,508.94
1744130520,508.92,508.92,507.62,507.63
1744130580,507.61,508.47,507.61,508.2
1744130640,508.17,509.14,508.17,508.54
1744130700,508.5,509.21,508.01,509.11
1744130760,509.05,509.78,508.9,509.13
1744130820,509.22,509.51,508.32,508.46
1744130880,508.48,511.47,508.28,509.62
1744130940,509.61,510.57,509.57,510.24
1744131000,510.24,510.77,509.33,509.57
1744131060,509.6,510.14,509.23,509.755
1744131120,509.74,510.52,509.39,510.23
1744131180,510.22,510.43,508.94,509.33
1744131240,509.33,510.12,509.23,509.28
1744131300,509.29,510.26,509.27,510.09
1744131360,510.09,510.6,507.97,508.17
1744131420,508.18,508.82,507.42,508.68
1744131480,508.67,508.67,507.84,507.88
1744131540,507.87,508.1,507.02,507.17
1744131600,507.15,507.8,506.18,506.64
1744131660,506.64,507.17,505.92,506.5
1744131720,506.56,507.38,506.44,506.72
1744131780,506.76,507.32,506.53,506.69
1744131840,506.68,507.68,506.39,507.68
1744131900,507.61,508.57,507.42,507.9
1744131960,507.96,508.2,506.92,507.02
1744132020,506.99,507.05,505.68,505.88
1744132080,505.83,505.98,505.19,505.22
1744132140,505.32,505.49,504.74,504.93
1744132200,505,505.49,504.71,505.45
1744132260,505.48,505.61,504.16,504.62
1744132320,504.65,504.65,503.47,504.32
1744132380,504.28,505.05,503.98,504.37
1744132440,504.36,505.61,504.22,505.129
1744132500,505.09,506.33,504.98,505.65
1744132560,505.61,506.42,505.25,505.83
1744132620,505.845,506.67,505.61,505.69
1744132680,505.68,506.31,504.84,506.28
1744132740,506.23,506.77,505.19,505.27
1744132800,505.24,505.65,504.7,504.7
1744132860,504.71,505.14,504.58,504.89
1744132920,504.84,505.04,503.7,504.08
1744132980,504.05,505.09,504.03,504.19
1744133040,504.21,504.73,503.88,504.56
1744133100,504.57,505.07,503.83,504.74
1744133160,504.76,504.97,503.94,504.17
1744133220,504.17,504.59,503.04,503.14
1744133280,503.1,503.2,502.25,502.69
1744133340,502.57,503.37,502.28,502.41
1744133400,502.38,502.79,502.17,502.29
1744133460,502.22,503.27,502.09,503.06
1744133520,503.03,503.75,502.63,503.21
1744133580,503.2,503.44,502.73,502.85
1744133640,502.84,503.17,502.17,502.27
1744133700,502.33,505.18,502.03,504.35
1744133760,504.35,504.45,502.93,503.51
1744133820,503.35,504.74,503.14,503.76
1744133880,503.7,505.69,503.66,504.96
1744133940,504.88,505.34,504.41,505.14
1744134000,505.12,506.2,505.07,506.2
1744134060,506.11,507.2,505.84,506.73
1744134120,506.7,507.93,506.56,507.61
1744134180,507.65,509.09,507.59,507.83
1744134240,507.86,508.41,507.4,507.78
1744134300,507.8,507.91,506.83,506.94
1744134360,506.86,506.91,505.65,505.88
1744134420,505.84,505.94,505.1,505.25
1744134480,505.21,505.97,505.07,505.89
1744134540,505.9,506.05,505.3,505.3
1744134600,505.31,505.76,504.49,505.71
1744134660,505.65,506.28,505.11,505.51
1744134720,505.55,506.9,505.39,506.64
1744134780,506.7,506.7,505.7,505.8
1744134840,505.78,506.23,505.28,505.3
1744134900,505.29,506.38,505.16,506.31
1744134960,506.29,506.7,506.27,506.5
1744135020,506.49,506.81,505.94,506.81
1744135080,506.79,507,505.84,506.52
1744135140,506.51,506.97,506.29,506.73
1744135200,506.68,506.68,505.84,506.37
1744135260,506.35,506.7,505.42,505.7
1744135320,505.66,506.61,505.66,506.38
1744135380,506.34,506.96,506.26,506.87
1744135440,506.89,507.1,505.8,505.95
1744135500,505.95,505.98,505.24,505.44
1744135560,505.37,505.4,504.7,505.16
1744135620,505.15,505.18,504.16,504.59
1744135680,504.5,504.9,504,504.23
